phase,t_s,overhang_cm,r_m,rdot_m_s,theta_deg,theta_dot_rad_s,alpha_deg,alpha_dot_rad_s,normal_per_mass_m_s2,friction_per_mass_m_s2,normal_N,friction_N,y_cm_m,y_nearest_edge_m
free_fall,0.3326494148092483,1.1,,,,,186.16994332001633,11.725220255598739,0.0,0.0,,,-0.2910135441221833,-0.2964949130021579
free_fall,0.33364852914524834,1.1,,,,,186.841153960458,11.725220255598739,0.0,0.0,,,-0.2934030575185025,-0.2994780325322796
free_fall,0.3346476434812483,1.1,,,,,187.51236460089964,11.725220255598739,0.0,0.0,,,-0.2958023535634944,-0.3024701010069888
free_fall,0.3356467578172483,1.1,,,,,188.18357524134126,11.725220255598739,0.0,0.0,,,-0.29821143225715907,-0.3054710370766841
free_fall,0.3366458721542483,1.1,,,,,188.85478588245468,11.725220255598739,0.0,0.0,,,-0.3006302936019223,-0.3084807595203588
free_fall,0.3376449864902483,1.1,,,,,189.52599652289635,11.725220255598739,0.0,0.0,,,-0.30305893759294217,-0.31149918724468983
free_fall,0.3386441008262483,1.1,,,,,190.19720716333794,11.725220255598739,0.0,0.0,,,-0.30549736423263485,-0.31452623931323986
free_fall,0.33964321516224827,1.1,,,,,190.86841780377958,11.725220255598739,0.0,0.0,,,-0.30794557352100016,-0.31756183494552437
free_fall,0.3406423294982483,1.1,,,,,191.5396284442212,11.725220255598739,0.0,0.0,,,-0.31040356545803827,-0.3206058935311058
free_fall,0.3416414438342483,1.1,,,,,192.21083908466287,11.725220255598739,0.0,0.0,,,-0.3128713400437491,-0.323658334640656
free_fall,0.3426405581702483,1.1,,,,,192.88204972510448,11.725220255598739,0.0,0.0,,,-0.3153488972781326,-0.32671907803699385
free_fall,0.3436396725062483,1.1,,,,,193.55326036554612,11.725220255598739,0.0,0.0,,,-0.3178362371611889,-0.32978804368609727
free_fall,0.3446387868422483,1.1,,,,,194.2244710059877,11.725220255598739,0.0,0.0,,,-0.3203333596929179,-0.3328651517680859
free_fall,0.3456379011792483,1.1,,,,,194.8956816471012,11.725220255598739,0.0,0.0,,,-0.3228402648758336,-0.3359503226912682
free_fall,0.3466370155152483,1.1,,,,,195.56689228754283,11.725220255598739,0.0,0.0,,,-0.32535695270491793,-0.3390434770907039
free_fall,0.3476361298512483,1.1,,,,,196.23810292798441,11.725220255598739,0.0,0.0,,,-0.3278834231826748,-0.3421445358576231
free_fall,0.34863524418724834,1.1,,,,,196.90931356842606,11.725220255598739,0.0,0.0,,,-0.33041967630910457,-0.3452534201379398
free_fall,0.3496343585232483,1.1,,,,,197.58052420886773,11.725220255598739,0.0,0.0,,,-0.33296571208420694,-0.3483700513461564
free_fall,0.3506334728592483,1.1,,,,,198.25173484930934,11.725220255598739,0.0,0.0,,,-0.3355215305079821,-0.3514943511761497
free_fall,0.3516325871952483,1.1,,,,,198.922945489751,11.725220255598739,0.0,0.0,,,-0.33808713158043,-0.3546262416119162
free_fall,0.35263170153124834,1.1,,,,,199.5941561301926,11.725220255598739,0.0,0.0,,,-0.34066251530155056,-0.3577656449382794
free_fall,0.3536308158682483,1.1,,,,,200.26536677130605,11.725220255598739,0.0,0.0,,,-0.3432476816739362,-0.3609124837547082
free_fall,0.35462993020424827,1.1,,,,,200.9365774117477,11.725220255598739,0.0,0.0,,,-0.3458426306924121,-0.36406668097333356
free_fall,0.3556290445402483,1.1,,,,,201.60778805218928,11.725220255598739,0.0,0.0,,,-0.34844736235956064,-0.3672281598484244
free_fall,0.3566281588762483,1.1,,,,,202.27899869263092,11.725220255598739,0.0,0.0,,,-0.35106187667538197,-0.37039684397432965
free_fall,0.3576272732122483,1.1,,,,,202.95020933307256,11.725220255598739,0.0,0.0,,,-0.353686173639876,-0.37357265729910943
free_fall,0.35862638754824827,1.1,,,,,203.6214199735142,11.725220255598739,0.0,0.0,,,-0.35632025325304273,-0.37675552413497215
free_fall,0.3596255018842483,1.1,,,,,204.29263061395582,11.725220255598739,0.0,0.0,,,-0.3589641155148823,-0.3799453691686617
free_fall,0.36062461622024833,1.1,,,,,204.96384125439747,11.725220255598739,0.0,0.0,,,-0.3616177604253944,-0.3831421174717927
free_fall,0.3616237305562483,1.1,,,,,205.63505189483905,11.725220255598739,0.0,0.0,,,-0.36428118798457937,-0.3863456945111344
free_fall,0.3626228448932483,1.1,,,,,206.30626253595256,11.725220255598739,0.0,0.0,,,-0.3669543981951175,-0.38955602616205437
free_fall,0.36362195922924834,1.1,,,,,206.97747317639417,11.725220255598739,0.0,0.0,,,-0.3696373910516577,-0.3927730387058333
free_fall,0.3646210735652483,1.1,,,,,207.64868381683584,11.725220255598739,0.0,0.0,,,-0.3723301665568707,-0.3959966588590594
free_fall,0.3656201879012483,1.1,,,,,208.31989445727743,11.725220255598739,0.0,0.0,,,-0.37503272471075627,-0.39922681377083996
free_fall,0.3666193022372483,1.1,,,,,208.99110509771907,11.725220255598739,0.0,0.0,,,-0.37774506551331466,-0.4024634310360096
free_fall,0.36761841657324834,1.1,,,,,209.6623157381607,11.725220255598739,0.0,0.0,,,-0.3804671889645457,-0.40570643870506584
free_fall,0.3686175309092483,1.1,,,,,210.33352637860233,11.725220255598739,0.0,0.0,,,-0.3831990950644495,-0.408955765294044
free_fall,0.3696166452452483,1.1,,,,,211.00473701904397,11.725220255598739,0.0,0.0,,,-0.3859407838130261,-0.4122113397943267
free_fall,0.3706157595822483,1.1,,,,,211.6759476601574,11.725220255598739,0.0,0.0,,,-0.3886922552130341,-0.4154730916856569
free_fall,0.3716148739182483,1.1,,,,,212.34715830059903,11.725220255598739,0.0,0.0,,,-0.3914535092589659,-0.4187409509327516
free_fall,0.3726139882542483,1.1,,,,,213.01836894104062,11.725220255598739,0.0,0.0,,,-0.3942245459535704,-0.4220148480144997
free_fall,0.37361310259024827,1.1,,,,,213.6895795814823,11.725220255598739,0.0,0.0,,,-0.39700536529684766,-0.4252947139204513
free_fall,0.3746122169262483,1.1,,,,,214.3607902219239,11.725220255598739,0.0,0.0,,,-0.3997959672887977,-0.4285804801635499
free_fall,0.3756113312622483,1.1,,,,,215.03200086236555,11.725220255598739,0.0,0.0,,,-0.40259635192942034,-0.4318720787895307
free_fall,0.3766104455982483,1.1,,,,,215.70321150280716,11.725220255598739,0.0,0.0,,,-0.4054065192187159,-0.4351694423862474
free_fall,0.3776095599342483,1.1,,,,,216.37442214324884,11.725220255598739,0.0,0.0,,,-0.4082264691566839,-0.4384725040929222
free_fall,0.37860867427024836,1.1,,,,,217.04563278369048,11.725220255598739,0.0,0.0,,,-0.4110562017433249,-0.4417811976093233
free_fall,0.3796077886072483,1.1,,,,,217.71684342480384,11.725220255598739,0.0,0.0,,,-0.41389571698148525,-0.4450954572081812
free_fall,0.3806069029432483,1.1,,,,,218.38805406524554,11.725220255598739,0.0,0.0,,,-0.41674501486548143,-0.448415217730938
free_fall,0.38160601727924826,1.1,,,,,219.05926470568716,11.725220255598739,0.0,0.0,,,-0.41960409539815025,-0.45174041461658865
free_fall,0.38260513161524834,1.1,,,,,219.73047534612877,11.725220255598739,0.0,0.0,,,-0.42247295857949196,-0.4550709838972807
free_fall,0.3836042459512483,1.1,,,,,220.4016859865704,11.725220255598739,0.0,0.0,,,-0.42535160440950615,-0.45840686221040555
free_fall,0.3846033602872483,1.1,,,,,221.07289662701203,11.725220255598739,0.0,0.0,,,-0.4282400328881933,-0.4617479868072959
free_fall,0.38560247462324826,1.1,,,,,221.7441072674537,11.725220255598739,0.0,0.0,,,-0.431138244015553,-0.4650942955618353
free_fall,0.38660158895924834,1.1,,,,,222.41531790789531,11.725220255598739,0.0,0.0,,,-0.43404623779158547,-0.4684457269789853
free_fall,0.3876007032952483,1.1,,,,,223.08652854833693,11.725220255598739,0.0,0.0,,,-0.4369640142162906,-0.4718022202032243
free_fall,0.38859981763224827,1.1,,,,,223.7577391894504,11.725220255598739,0.0,0.0,,,-0.43989157329260364,-0.47516371503026655
free_fall,0.38959893196824835,1.1,,,,,224.42894982989205,11.725220255598739,0.0,0.0,,,-0.4428289150146642,-0.4785301519018608
free_fall,0.3905980463042483,1.1,,,,,225.10016047033363,11.725220255598739,0.0,0.0,,,-0.44577603938539734,-0.4819014719341508
free_fall,0.3915971606402483,1.1,,,,,225.77137111077533,11.725220255598739,0.0,0.0,,,-0.4487329464048033,-0.48527761691230376
free_fall,0.39259627497624827,1.1,,,,,226.4425817512169,11.725220255598739,0.0,0.0,,,-0.4516996360728819,-0.48865852930186066
free_fall,0.39359538931224836,1.1,,,,,227.11379239165856,11.725220255598739,0.0,0.0,,,-0.45467610838963335,-0.4920441522566334
free_fall,0.39459450364824833,1.1,,,,,227.78500303210018,11.725220255598739,0.0,0.0,,,-0.4576623633550573,-0.4954344296265044
free_fall,0.3955936179842483,1.1,,,,,228.45621367254182,11.725220255598739,0.0,0.0,,,-0.4606584009691542,-0.49882930596513436
free_fall,0.39659273232124825,1.1,,,,,229.12742431365527,11.725220255598739,0.0,0.0,,,-0.463664221234937,-0.5022287265409741
free_fall,0.39759184665724834,1.1,,,,,229.79863495409688,11.725220255598739,0.0,0.0,,,-0.4666798241463892,-0.5056326373311639
free_fall,0.3985909609932483,1.1,,,,,230.4698455945385,11.725220255598739,0.0,0.0,,,-0.4697052097065139,-0.5090409850493592
free_fall,0.3995900753292483,1.1,,,,,231.1410562349801,11.725220255598739,0.0,0.0,,,-0.4727403779153115,-0.5124537171394405
free_fall,0.40058918966524826,1.1,,,,,231.81226687542176,11.725220255598739,0.0,0.0,,,-0.4757853287727817,-0.5158707817861244
free_fall,0.40158830400124834,1.1,,,,,232.4834775158634,11.725220255598739,0.0,0.0,,,-0.4788400622789247,-0.5192921279220758
free_fall,0.4025874183372483,1.1,,,,,233.15468815630504,11.725220255598739,0.0,0.0,,,-0.48190457843374035,-0.522717705234915
free_fall,0.4035865326732483,1.1,,,,,233.82589879674666,11.725220255598739,0.0,0.0,,,-0.4849788772372289,-0.5261474641741237
free_fall,0.40458564700924826,1.1,,,,,234.49710943718827,11.725220255598739,0.0,0.0,,,-0.48806295868938987,-0.5295813559578438
free_fall,0.4055847613462483,1.1,,,,,235.16832007830175,11.725220255598739,0.0,0.0,,,-0.49115682279332534,-0.5330193325830165
free_fall,0.4065838756822483,1.1,,,,,235.8395307187434,11.725220255598739,0.0,0.0,,,-0.4942604695428418,-0.5364613468182006
free_fall,0.40758299001824827,1.1,,,,,236.51074135918498,11.725220255598739,0.0,0.0,,,-0.4973738989410309,-0.5399073522307007
free_fall,0.40858210435424835,1.1,,,,,237.18195199962668,11.725220255598739,0.0,0.0,,,-0.5004971109878928,-0.5433573031791803
free_fall,0.4095812186902483,1.1,,,,,237.85316264006826,11.725220255598739,0.0,0.0,,,-0.5036301056834273,-0.5468111548233626
free_fall,0.4105803330262483,1.1,,,,,238.5243732805099,11.725220255598739,0.0,0.0,,,-0.5067728830276347,-0.5502688631301869
free_fall,0.4115794473622483,1.1,,,,,239.19558392095152,11.725220255598739,0.0,0.0,,,-0.5099254430205147,-0.5537303848798484
free_fall,0.41257856169824836,1.1,,,,,239.8667945613932,11.725220255598739,0.0,0.0,,,-0.5130877856620676,-0.5571956776717321
free_fall,0.4135776760352483,1.1,,,,,240.5380052025066,11.725220255598739,0.0,0.0,,,-0.5162599109554727,-0.5606646999337038
free_fall,0.4145767903712483,1.1,,,,,241.20921584294823,11.725220255598739,0.0,0.0,,,-0.5194418188943808,-0.5641374109139254
free_fall,0.41557590470724826,1.1,,,,,241.88042648338984,11.725220255598739,0.0,0.0,,,-0.5226335094819614,-0.5676137707072775
free_fall,0.41657501904324834,1.1,,,,,242.55163712383145,11.725220255598739,0.0,0.0,,,-0.5258349827182149,-0.5710937402469526
free_fall,0.4175741333792483,1.1,,,,,243.22284776427313,11.725220255598739,0.0,0.0,,,-0.529046238603141,-0.5745772813132862
free_fall,0.4185732477152483,1.1,,,,,243.89405840471474,11.725220255598739,0.0,0.0,,,-0.53226727713674,-0.5780643565390027
free_fall,0.41957236205124826,1.1,,,,,244.56526904515638,11.725220255598739,0.0,0.0,,,-0.5354980983190116,-0.5815549294143421
free_fall,0.42057147638724834,1.1,,,,,245.23647968559806,11.725220255598739,0.0,0.0,,,-0.5387387021499561,-0.5850489642920721
free_fall,0.4215705907232483,1.1,,,,,245.90769032603964,11.725220255598739,0.0,0.0,,,-0.5419890886295732,-0.5885464263923786
free_fall,0.42256970506024827,1.1,,,,,246.5789009671531,11.725220255598739,0.0,0.0,,,-0.545249257761131,-0.5920472818111461
free_fall,0.42356881939624835,1.1,,,,,247.25011160759476,11.725220255598739,0.0,0.0,,,-0.5485192095381034,-0.59555149751059
free_fall,0.4245679337322483,1.1,,,,,247.92132224803632,11.725220255598739,0.0,0.0,,,-0.5517989439637483,-0.5990590413448145
free_fall,0.4255670480682483,1.1,,,,,248.59253288847802,11.725220255598739,0.0,0.0,,,-0.5550884610380663,-0.6025698820502128
free_fall,0.4265661624042483,1.1,,,,,249.2637435289196,11.725220255598739,0.0,0.0,,,-0.5583877607610567,-0.6060839892532573
free_fall,0.42756527674024836,1.1,,,,,249.93495416936125,11.725220255598739,0.0,0.0,,,-0.5616968431327201,-0.6096013334746714
free_fall,0.42856439107624833,1.1,,,,,250.6061648098029,11.725220255598739,0.0,0.0,,,-0.5650157081530559,-0.613121886133472
free_fall,0.4295635054122483,1.1,,,,,251.27737545024453,11.725220255598739,0.0,0.0,,,-0.5683443558220648,-0.616645619550894
free_fall,0.4305626197482483,1.1,,,,,251.94858609068612,11.725220255598739,0.0,0.0,,,-0.5716827861397461,-0.6201725069541876
free_fall,0.43156173408524834,1.1,,,,,252.61979673179962,11.725220255598739,0.0,0.0,,,-0.5750309991094563,-0.6237025224838276
free_fall,0.4325608484212483,1.1,,,,,253.29100737224118,11.725220255598739,0.0,0.0,,,-0.5783889947244929,-0.6272356411829273
free_fall,0.4335599627572483,1.1,,,,,253.96221801268283,11.725220255598739,0.0,0.0,,,-0.5817567729882025,-0.6307718390218611
free_fall,0.43455907709324826,1.1,,,,,254.63342865312447,11.725220255598739,0.0,0.0,,,-0.5851343339005844,-0.6343110928874323
free_fall,0.43555819142924834,1.1,,,,,255.30463929356608,11.725220255598739,0.0,0.0,,,-0.5885216774616395,-0.6378533805895791
free_fall,0.4365573057652483,1.1,,,,,255.97584993400775,11.725220255598739,0.0,0.0,,,-0.591918803671367,-0.641398680864417
free_fall,0.4375564201012483,1.1,,,,,256.64706057444937,11.725220255598739,0.0,0.0,,,-0.5953257125297673,-0.6449469733771594
free_fall,0.43855553443724826,1.1,,,,,257.31827121489096,11.725220255598739,0.0,0.0,,,-0.5987424040368403,-0.6484982387249065
free_fall,0.4395546487742483,1.1,,,,,257.9894818560045,11.725220255598739,0.0,0.0,,,-0.6021688781960205,-0.6520524584428679
free_fall,0.4405537631102483,1.1,,,,,258.6606924964461,11.725220255598739,0.0,0.0,,,-0.6056051350004489,-0.6556096149926641
free_fall,0.44155287744624827,1.1,,,,,259.3319031368877,11.725220255598739,0.0,0.0,,,-0.6090511744535498,-0.6591696917860773
free_fall,0.44255199178224836,1.1,,,,,260.0031137773294,11.725220255598739,0.0,0.0,,,-0.6125069965553237,-0.6627326731731014
free_fall,0.44355110611824833,1.1,,,,,260.67432441777095,11.725220255598739,0.0,0.0,,,-0.61597260130577,-0.6662985444476452
free_fall,0.4445502204542483,1.1,,,,,261.3455350582126,11.725220255598739,0.0,0.0,,,-0.6194479887048894,-0.6698672918495524
free_fall,0.4455493347902483,1.1,,,,,262.01674569865423,11.725220255598739,0.0,0.0,,,-0.6229331587526812,-0.673438902566487
free_fall,0.44654844912624836,1.1,,,,,262.6879563390959,11.725220255598739,0.0,0.0,,,-0.6264281114491458,-0.6770133647356946
free_fall,0.44754756346224833,1.1,,,,,263.35916697953746,11.725220255598739,0.0,0.0,,,-0.6299328467942832,-0.6805906674456288
free_fall,0.4485466777992483,1.1,,,,,264.03037762065094,11.725220255598739,0.0,0.0,,,-0.6334473647916158,-0.6841708007410334
free_fall,0.44954579213524826,1.1,,,,,264.7015882610925,11.725220255598739,0.0,0.0,,,-0.6369716654341084,-0.6877537556099739
free_fall,0.45054490647124834,1.1,,,,,265.3727989015342,11.725220255598739,0.0,0.0,,,-0.6405057487252738,-0.6913395240065718
free_fall,0.4515440208072483,1.1,,,,,266.0440095419758,11.725220255598739,0.0,0.0,,,-0.6440496146651118,-0.6949280988377802
free_fall,0.4525431351432483,1.1,,,,,266.71522018241745,11.725220255598739,0.0,0.0,,,-0.6476032632536227,-0.6985194739679387
free_fall,0.45354224947924826,1.1,,,,,267.3864308228591,11.725220255598739,0.0,0.0,,,-0.6511666944908061,-0.7021136442196144
free_fall,0.45454136381524834,1.1,,,,,268.05764146330074,11.725220255598739,0.0,0.0,,,-0.6547399083766625,-0.7057106053743146
free_fall,0.4555404781512483,1.1,,,,,268.7288521037423,11.725220255598739,0.0,0.0,,,-0.6583229049111913,-0.709310354173063
free_fall,0.45653959248824827,1.1,,,,,269.4000627448558,11.725220255598739,0.0,0.0,,,-0.6619156840979941,-0.7129128883204571
free_fall,0.45753870682424835,1.1,,,,,270.07127338529745,11.725220255598739,0.0,0.0,,,-0.6655182459298783,-0.716518206470555
free_fall,0.4585378211602483,1.1,,,,,270.74248402573903,11.725220255598739,0.0,0.0,,,-0.6691305904104352,-0.7201263082486954
free_fall,0.4595369354962483,1.1,,,,,271.41369466618073,11.725220255598739,0.0,0.0,,,-0.6727527175396649,-0.7237371942371295
free_fall,0.4605360498322483,1.1,,,,,272.0849053066223,11.725220255598739,0.0,0.0,,,-0.6763846273175673,-0.7273508659785437
free_fall,0.46153516416824836,1.1,,,,,272.75611594706396,11.725220255598739,0.0,0.0,,,-0.6800263197441425,-0.7309673259758502
free_fall,0.46253427850424833,1.1,,,,,273.4273265875056,11.725220255598739,0.0,0.0,,,-0.6836777948193902,-0.7345865776918411
free_fall,0.4635333928402483,1.1,,,,,274.09853722794725,11.725220255598739,0.0,0.0,,,-0.687339052543311,-0.7382086255487158
free_fall,0.4645325071762483,1.1,,,,,274.7697478683889,11.725220255598739,0.0,0.0,,,-0.6910100929159042,-0.7418334749274714
free_fall,0.46553162151324834,1.1,,,,,275.4409585095023,11.725220255598739,0.0,0.0,,,-0.6946909159408593,-0.7454611321707986
free_fall,0.4665307358492483,1.1,,,,,276.1121691499439,11.725220255598739,0.0,0.0,,,-0.6983815216108077,-0.7490916045676842
free_fall,0.4675298501852483,1.1,,,,,276.78337979038554,11.725220255598739,0.0,0.0,,,-0.7020819099294291,-0.7527249003741964
free_fall,0.46852896452124826,1.1,,,,,277.4545904308272,11.725220255598739,0.0,0.0,,,-0.705792080896723,-0.7563610287978294
free_fall,0.46952807885724834,1.1,,,,,278.1258010712688,11.725220255598739,0.0,0.0,,,-0.7095120345126897,-0.7599999999998718
